file_id,reference,nuance,genesys,microsoft
9140717117830000251_Anne,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements [mot] là ça passe [mot] desjardins,bon moi là un moment donné là j'ai fait un achat pis j'ai mis ça sur douze paiements mots là ça passe mot desjardins,on me là un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements mot là ça passe mot dejardin,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements mots là ça passe mot desjardins
9140717117830000251_Charles,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements [mot] là ça passe [mot] desjardins,bon moi là à un moment donné là j'ai fait un achat pis j'ai mis ça sur douze paiements bla bla bla là ça passe bla bla bla desjardins,moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements blablabla là ça passe blabla blanc dejardin,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements bla bla bla là ça passe bla bla bla desjardins
9140717117830000251_NajatS,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements [mot] là ça passe [mot] desjardins,bon moi là à un moment donné là j'ai fait un achat pis j'ai mis ça sur douze paiements là ça passe desjardins,bon moi là un moment donné là j'ai fait un achat puis j'aime ça sur douze paiements je là ça passe des jardins,bon moi là à un moment donné là j'ai fait un achat puis j'ai mis ça sur douze paiements là là ça passe la desjardins
9140717351920000251_Anne,oui salut [hésitation] [barge in] oui j'ai un montant qui est passé dans mon compte de banque puis j'aimerais ça savoir [hésitation] c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de banque pis j'aimerais ça savoir c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de ban puis j'aimerais ça savoir c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de banque puis j'aimerais ça savoir c'était quoi
9140717351920000251_NajatS,oui salut [hésitation] [barge in] oui j'ai un montant qui est passé dans mon compte de banque puis j'aimerais ça savoir [hésitation] c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de banque pis j'aimerais ça savoir c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de banque puis j'aimerais ça savoir c'était quoi,oui salut oui j'ai un montant qui est passé dans mon compte de banque puis j'aimerais ça savoir c'était quoi
9140720461190000251_Charles,hein c'est à cause que moi j'ai [hésitation] j'ai un montant d'argent qui se prend pour [hésitation] mes finances puis il se prend le vendredi je voudrais le faire changer pour le jeudi,c'est à cause que moi j'ai j'ai un montant d'argent qui se prend pour mes finances pis il se prend le vendredi je voudrais faire changer ça pour le jeudi, c'est à cause que moi j'ai j'ai un montant d'argent qui se prend pour mes finances puis je prend le vendredi je voudrais faire changer ça pour le jeudi,c'est à cause que moi j'ai un montant d'argent qui se prend pour mes finances puis il se prend le vendredi je voudrais faire changer ça pour le jeudi
9140720461190000251_NaimaF,hein c'est à cause que moi j'ai [hésitation] j'ai un montant d'argent qui se prend pour [hésitation] mes finances puis il se prend le vendredi je voudrais le faire changer pour le jeudi,c'est à cause que moi j'ai j'ai un montant d'argent qui se prend pour mes finances pis il se prend le vendredi je voudrais le faire changer pour le jeudi, c'est à cause que moi j'ai j'ai un montant d'argent qui se prend pour mes finances puis il se prend le vendredi je voudrais le faire changer pour le jeu,c'est à cause que moi j'ai un menton d'argent qui se prend pour mes finances puis il se prend le vendredi je voudrais le faire changer pour le jeudi
9140734193750000251_NajatS,oui écoutez je vais faire une grosse transaction avec ma carte de crédit [barge in] et je veux juste que ça ça puisse passer,oui coûté je veux faire une grosse transaction avec ma carte de crédit et je veux juste que ça ça puisse passer,oui écoutez je vais faire une grosse transaction avec ma carte de crédit et je veux juste que ça ça pus se passer,oui écoutez je vais faire une grosse transaction avec ma carte de crédit et je veux juste que ça puisse passer
9140734193750000251_Natalia2,oui écoutez je vais faire une grosse transaction avec ma carte de crédit [barge in] et je veux juste que ça ça puisse passer,écoute je veux faire une grosse transaction avec ma carte de crédit je veux juste que ça ça puisse passer,écoutez je vais faire une grosse transaction avec ma carte de crédit age et ça the pesos,écoutez je vais faire une grosse transaction avec ma carte de crédit et et je veux juste que ça ça puisse passer
9140734375740000251_Anne,ben c'est ça moi j'avais [bruit] une entente de paiement pour [hésitation] payer ma mastercard là qui est en souffrance depuis quelques temps [agent dit hmh] [hésitation] c'est que les dates [mot] correspondent pas du tout là [hésitation] quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle [hésitation] j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis [hésitation] [agent dit ok] c'est pas en avance pour moi là,ben c'est ça moi j'avais bruit une entente de paiement pour payer ma mastercard là qui est en souffrance depuis quelque temps c'est que les dates mot correspondent pas du tout là quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes avec des négatifs dans mon compte pis sup en avance pour moi là,ben c'est ça moi j'avais oui une entente de paiement pour paye ma mastercard là qui est en souffrance depuis quelque tane take les dates on correspond pas du tout là quand que j'ai pris l'entente avec le monsieur ça a été fait rapidement dans monsieur adam qui s'appelle j'aurais j'aurais ma changer les dates parce que là ça me cause des problèmes je me reçois avec des négatifs dans mon compte puis c'est pas en avance pour moi là,ben c'est ça moi j'avais bruit une entente de paiement pour payer ma mastercard là qui est en souffrance depuis quelque temps c'est que les dates moo correspondent pas du tout là quand que j'ai pris l'entente avec le monsieur ça a été fait rapidement c'est un monsieur adamo qui s'appelle je j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis cela en avance pour moi là 
9140734375740000251_AwaS,ben c'est ça moi j'avais [bruit] une entente de paiement pour [hésitation] payer ma mastercard là qui est en souffrance depuis quelques temps [agent dit hmh] [hésitation] c'est que les dates [mot] correspondent pas du tout là [hésitation] quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle [hésitation] j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis [hésitation] [agent dit ok] c'est pas en avance pour moi là,ben moi j'avais une entente de paiement pour payer ma mastercard là qui en france depuis quelques temps c'est que les dates bla bla bla correspondent pas du tout là quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte pis c'est pas en avance pour moi là,ben c'est ça moi j'avais une entente de paiement pour ma mastercard qui en france depuis quelque temps c'est que les dates de la baba correspondent postule que j'ai pris entente avec de monsieur te défaire rapidement ce monsieur adam qui s'appelle sur vous aurez aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des méga dans mon compte puis c'est pas en avance pour moi là,ben c'est ça moi j'avais une entente de paiement pour payer ma mastercard là qui est en france depuis quelques temps? c'est que les dates de la bla bla correspondent pas du tout là quand ce que j'ai pris l'entente avec le monsieur c'est différent rapidement ce monsieur adamo qui s'appelle j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis c'est pas en avance pour moi là 
9140734375740000251_NaimaF,ben c'est ça moi j'avais [bruit] une entente de paiement pour [hésitation] payer ma mastercard là qui est en souffrance depuis quelques temps [agent dit hmh] [hésitation] c'est que les dates [mot] correspondent pas du tout là [hésitation] quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle [hésitation] j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis [hésitation] [agent dit ok] c'est pas en avance pour moi là,ben c'est ça moi j'avais un une entente de paiement pour payer ma mastercard là qui est en souffrance depuis quelque temps c'est que les dates correspondent pas du tout là quand que j'ai pris l'entente avec le monsieur ça été fait rapidement c'est un monsieur adamo qui s'appelle j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte pis je sais pas en avance pour moi là,c'est ça moi j'avais une entente de paiement pour payer ma mastercard là qui est en souffrance depuis quelques temps c'est que les dates correspondent pas du tout là quand que j'ai pris l'entente avec le monsieur ça été fait rapidement et c'est un à dama qui s'appelle j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon non puis c'est pas en avance pour moi,ben c'est ça? moi j'avais une entente de paiement pour payer ma mastercard la qui est en souffrance depuis quelques temps c'est que les dates de correspondent pas du tout là et quand que j'ai pris l'entente avec le monsieur ça a été fait rapidement et c'est un monsieur adamou qui s'appelle j'aurais j'aurais aimé changer les dates parce que là ça me cause des problèmes je me retrouve avec des négatifs dans mon compte puis c'est pas en avance pour voilà 
9140751504760000251_Charles,[hésitation] moi dans le fond là j'ai mon mon adresse e mail là elle est pas comme [hésitation] j'ai plus mon [hum] ça fait des années mettons que je l'utilise pas puis je sais pas mettons mon code je sais même pas c'est quoi puis là je peux plus rentrer mettons pour aller voir mon chômage je peux pas aller voir pour ma banque en ligne je peux pas rien faire,moi dans le fond là j'ai mon adresse e mail là elle est pas comme j'ai plus mon ça fait des années mettons que j'utilise pas pis je sais pas mettons mon code je sais même pas c'est quoi pis là je peux plus rentrer mettons pour aller voir mon chômage j'peux pas aller voir pour ma banque en ligne j'peux pas rien faire, moi dans le fond là j'ai mon adresse email elle est pas comme j'ai plus mon ça fait des années maintenant que j'utilise pas je sais pas mettant mon code je sais même pas c'est quoi puis là je peux plus rentrer mettant pour aller voir mon chômage je peux pas aller voir pour ma banque en ligne je peux ou rien faire,mois dans le fond là j'ai mon adresse email là elle est pas comme j'ai plus mon mon ça fait des années maintenant que j'utilise pas puis je sais pas mettons mon code je sais même pas c'est quoi puis là je peux plus rentrer mettons pour aller voir mon chômage je peux pas aller voir pour ma banque en ligne je ne peux pas rien faire
