file_id,contact_id,reference,transcription
9140336339440000251_Charles,9.14034E+18,"J'ai une, j'ai deux cartes de crédit de la Banque Nationale [agente dit: oui] deux cartes de crédit Mastercard et je voudrais annuler la [hésitation] celle qui est ECHO Remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte.",J'ai une j'ai 2 cartes de crédit de la banque Nationale 2 cartes de crédit Mastercard et je voudrais annuler la celle qui est écho remise et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte?
9140336339440000251_NaimaF,9.14034E+18,"J'ai une, j'ai deux cartes de crédit de la Banque Nationale [agente dit: oui] deux cartes de crédit Mastercard et je voudrais annuler la [hésitation] celle qui est ECHO Remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte.",J'ai une j'ai 2 cartes de crédit de la banque Nationale 2 cartes de crédit Mastercard et je voudrais annuler la celle qui est écho remise et je voudrais savoir s'il y a moyen de transférer mes points sur mon autre carte?
9140336339440000251_rima,9.14034E+18,"J'ai une, j'ai deux cartes de crédit de la Banque Nationale [agente dit: oui] deux cartes de crédit Mastercard et je voudrais annuler la [hésitation] celle qui est ECHO Remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte.","J'ai une j'ai 2 cartes de crédit de la banque Nationale 2 cartes de crédit Mastercard et je voudrais annuler là. Celle qui est écho, remise et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte?"
9140339131770000251_Anne,9.14034E+18,Écoute j'ai fait un [hésitation] transfert [mot] transfert par Interac sur [agent dit hum] chèque [mot] un transfert par Interac ce [hésitation] ce matin de de 600 dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe.,"Écoute, j'ai fait un transfert transfert par interac sur chèque. Transfert par interac XX. Ce matin de de 600$. Et le destinataire arrive pas à prendre je sais pas c'est quoi qui se passe."
9140339131770000251_AwaS,9.14034E+18,Écoute j'ai fait un [hésitation] transfert [mot] transfert par Interac sur [agent dit hum] chèque [mot] un transfert par Interac ce [hésitation] ce matin de de 600 dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe.,"Et que toute j'ai fait un transfert bla-bla-bla. Transfert par interac sur. Chèque, bla-bla-bla. Un transfert par interac ce ce matin de 600$. Et le dessinateur n'arrive pas à prendre, je sais pas c'est quoi qui se passe."
9140339131770000251_Charles,9.14034E+18,Écoute j'ai fait un [hésitation] transfert [mot] transfert par Interac sur [agent dit hum] chèque [mot] un transfert par Interac ce [hésitation] ce matin de de 600 dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe.,"Écoute, j'ai fait un transfert. Bla-bla transfert par interac sur chèque bla-bla. Un transfert par interac ce. Ce matin de de 600,00$, le destinataire n'arrive pas à prendre, je sais pas c'est quoi qui se passe."
9140354573510000251_Anne,9.14035E+18,"Oui bonjour [hésitation] c'est que moi j'ai un compte avec Banque Nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit, ma Carte-Client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui.","Oui Bonjour c'est moi, j'ai un compte avec banque nationale là, puis c'est récent et là je voulais aller en ligne pour entrer dans mon compte et on ne reconnaissait pas ma carte débit, ma carte client puis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui."
9140354573510000251_Charles,9.14035E+18,"Oui bonjour [hésitation] c'est que moi j'ai un compte avec Banque Nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit, ma Carte-Client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui.","Oui, Bonjour c'est que moi j'ai un compte avec banque nationale là puis c'est récent et là je voudrais aller en ligne pour entrer dans mon compte et on ne reconnaissait pas ma carte de débit, ma carte client puis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui."
9140354573510000251_rima,9.14035E+18,"Oui bonjour [hésitation] c'est que moi j'ai un compte avec Banque Nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit, ma Carte-Client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui.","Oui, Bonjour c'est que moi j'ai un compte avec banque nationale. Puis c'est récent. Et là je voulais aller en ligne pour entrer dans mon compte et on ne connaissait pas ma carte débit, ma carte client, puis les infos que j'ai donné. Donc voilà, c'est pour ça que je vous appelle aujourd'hui."
9140364607830000251_AwaS,9.14036E+18,"J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis, je voulais en discuter avec vous là. Moi ça serait possiblement le taux variable que je choisirais, donc, peut-être que je vous donne mon numéro de prêt hypothécaire? ","J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut-être que je vous donne mon numéro de prêt hypothécaire."
9140364607830000251_Charles,9.14036E+18,"J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis, je voulais en discuter avec vous là. Moi ça serait possiblement le taux variable que je choisirais, donc, peut-être que je vous donne mon numéro de prêt hypothécaire? ","J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis je voudrais en discuter avec vous là, mais ça serait possiblement le taux variable que je choisirais donc peut-être que je vous donne mon numéro de prêt hypothécaire."
9140364607830000251_NajatS,9.14036E+18,"J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis, je voulais en discuter avec vous là. Moi ça serait possiblement le taux variable que je choisirais, donc, peut-être que je vous donne mon numéro de prêt hypothécaire? ","J'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire, puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut-être que je vous donne mon numéro de prêt hypothécaire."
9140371256170000251_Charles,9.14037E+18,"Oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi, que, attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande.","Oui, moi j'ai appelé en début de semaine pour appliquer les points, mes points sur mon hypothèque, puis là, hier j'ai eu un courriel comme quoi que Attendez, je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande."
9140371256170000251_NajatS,9.14037E+18,"Oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi, que, attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande.","Oui, moi j'ai appelé en début de semaine pour appliquer les points, mes points sur mon hypothèque, puis là hier j'ai reçu un courriel comme quoi que Attendez, je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande."
9140371256170000251_Natalia,9.14037E+18,"Oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi, que, attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande.","Oui, moi j'ai appelé en début de semaine pour appliquer les points, mes points sur mon hypothèque, puis là, hier, j'aurais eu un courriel comme quoi. Que Attendez, je vais comme quoi? Ma demande a été annulée mais j'ai pas annulé ma demande."
9140372379510000251_Charles,9.14037E+18,"Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières là, je me rappelle plus exactement combien qu'y est le... le compte là.",Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières. Là je me rappelle plus exactement combien qui est le le compte là.
9140372379510000251_NajatS,9.14037E+18,"Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières là, je me rappelle plus exactement combien qu'y est le... le compte là.",Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières. Là je me rappelle plus exactement combien qui est le le compte là.
9140372379510000251_Natalia,9.14037E+18,"Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières là, je me rappelle plus exactement combien qu'y est le... le compte là.","Je voudrais facturer un paiement via mon compte bancaire du solde de 23000 et des poussières. Là je m'appelle plus exactement combien, qui est les, les contrats?"
9140373822320000251_Anne,9.14037E+18,je voudrais faire trois arrêts de paiement.,Je voudrais faire 3 arrêts de paiement.
9140373822320000251_Charles,9.14037E+18,je voudrais faire trois arrêts de paiement.,Je voudrais faire 3 arrêts de paiement.
9140373822320000251_NajatS,9.14037E+18,je voudrais faire trois arrêts de paiement.,Je voudrais faire 3 arrêts de paiement.
9140396750830000251_Charles,9.1404E+18,"Donc, c'est juste pour avoir une information par rapport [agente dit: oui] à niveau, est-ce que vous donnez des cartes [hésitation] comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok, est-ce que vous donnez comme une carte comme [hésitation] comme carte [hésitation] comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte [hésitation] comme de crédit.","Donc c'est juste pour avoir une information par rapport à niveau. Est-ce que vous donnez des cartes comme par exemple comme tu sais, quelqu'un qui bâtit son crédit là, okay. Est-ce que vous donnez comme une carte comme comme carte, comme une manière que tu payes là puis qu'on peut avoir comme par exemple une carte comme de crédit?"
9140396750830000251_NaimaF,9.1404E+18,"Donc, c'est juste pour avoir une information par rapport [agente dit: oui] à niveau, est-ce que vous donnez des cartes [hésitation] comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok, est-ce que vous donnez comme une carte comme [hésitation] comme carte [hésitation] comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte [hésitation] comme de crédit.","Donc c'est juste pour avoir une information par rapport à niveau. Est-ce que vous donnez des cartes comme par exemple, comme si tu sais quelqu'un qui bâtit son crédit là, okay. Est-ce que vous donnez comme une carte comme comme carte, comme une manière que tu payes là et puis qu'on peut avoir, comme par exemple une carte comme de crédit?"
9140396750830000251_rima,9.1404E+18,"Donc, c'est juste pour avoir une information par rapport [agente dit: oui] à niveau, est-ce que vous donnez des cartes [hésitation] comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok, est-ce que vous donnez comme une carte comme [hésitation] comme carte [hésitation] comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte [hésitation] comme de crédit.","Donc c'est juste pour avoir une information par rapport à niveau. Est-ce que vous donnez des cartes comme par exemple comme tu sais, quelqu'un qui bâtit son crédit là, okay. Est-ce que vous donnez comme une carte comme comme carte, comme une manière que tu payes là et puis qu'on peut avoir, comme par exemple une carte comme de crédit?"
9140399526270000251_Charles,9.1404E+18,Oui bonjour moi je téléphone parce que j'ai une question : je consulte mon relevé de banque et puis y a une transaction que j'arrive pas à identifier. C'est celle du 17 septembre.,"Oui Bonjour moi je téléphone parce que j'ai une question, je consulte mon relevé de banque et puis y a une transaction que j'arrive pas à identifier celle du 17 septembre."
9140399526270000251_NajatS,9.1404E+18,Oui bonjour moi je téléphone parce que j'ai une question : je consulte mon relevé de banque et puis y a une transaction que j'arrive pas à identifier. C'est celle du 17 septembre.,"Oui Bonjour moi je téléphone parce que j'ai une question, je consulte mon relevé de banque et puis il y a une transaction que j'arrive pas à identifier, c'est celle du 17 septembre."
9140399787180000251_Charles,9.1404E+18,[hésitation] moi j'aimerais transférer 1000 dollars en Floride s'il vous plaît de mon compte américain.,"Moi, j'aimerais transférer 1000$ en Floride, s'il vous plaît de mon compte américain."
9140399787180000251_NaimaF,9.1404E+18,[hésitation] moi j'aimerais transférer 1000 dollars en Floride s'il vous plaît de mon compte américain.,"Moi, j'aimerais transférer 1000$ en Floride, s'il vous plaît de mon compte américain."
9140406250110000251_AwaS,9.14041E+18,"Dans un premier temps j'ai fait [hésitation] j'ai déposé un chèque le 13 octobre de 3809,27, lequel montant a été retiré le lendemain.","Dans un premier temps, j'ai fait, j'ai déposé un chèque le 13 octobre de 3809 et 27 lequel montant a été retiré le lendemain."
