file_id,contact_id,reference,nuance,genesys,microsoft,microsoft_dlm
123551_NaimaF,123551.0,"Je voudrais faire 5 transferts sur mon compte d'épargne BNC, le premier de 1001 dollars, le deuxième de 1010 dollars, le troisième de 1100 dollars, le quatrième de 1110 dollars et le cinquième de 1111 dollars.",Je voudrais faire cinq transferts sur mon compte d'épargne BNC le premier 2001 $ le deuxième de 1010 $ le troisième de 1100 $ et le quatrième de 1110 $ et le cinquième de 1111 $,deux je voudrais faire cinq transfert sur mon compte départ de le premier deux mille un dollars le deuxième de mille dix dollars le troisième de mille cent dollars et le quatrième de mille cent dix dollars et le cinquième de mille cent onze dollars,"Je voudrais faire 5 transferts sur mon compte d'épargne bein C, le premier de 1001$, le 2e de 1010$, le 3e de 1100,00$ est le 4e de 1110,00$, le 5e de 1111$.","Je voudrais faire 5 transferts sur mon compte d'épargne BNC, le premier de 1001,00$, le 2e de 1010$, le 3e de 1100,00$, le 4e de 1110,00$, le 5e de 1111$."
123552_NaimaF,123552.0,"Je voudrais faire 5 transferts sur mon compte d'épargne BNC, le premier pour 2001 dollars, le deuxième pour 2020 dollars, le troisième pour 2200 dollars, le quatrième pour 2220 dollars et le cinquième pour 2222 dollars.",Je voudrais faire cinq transferts sur mon compte d'épargne BNC le premier pour 2001 $ le deuxième pour 2020 $ le troisième pour 2200 $ quatrième pour 2220 $ et le cinquième pour 2222 $,trois je vais faire cinq transfert sur mon compte départ le premier pour deux mille un dollars le deuxième pour deux mille vingt dollars le troisième pour deux mille deux cent dollars quatrième pour deux mille deux cent vingt dollars et le cinquième pour deux mille deux cent vingt deux dollars,"Je voudrais faire 5 transferts sur mon compte d'épargne BNC, le premier pour 2001,00$ le 2e pour 2020$, le 3e pour 2200$, 4e pour 2220,00$, le 5e pour 2222$.","Je voudrais faire 5 transferts sur mon compte d'épargne BNC, le premier pour 2001,00$ le 2e pour 2020$, le 3e pour 2200$, 4e pour 2220,00$, le 5e pour 2222$."
123553_NaimaF,123553.0,"Je voudrais faire 5 transferts sur mon compte REER, le premier pour 3001 dollars, le deuxième pour 3030 dollars, le troisième pour 3300 dollars, le quatrième pour 3330 dollars, le cinquième pour 3333 dollars.",Je voudrais faire cinq transferts sur mon compte REER le premier pour 3001 $ le deuxième pour 3030 $ le troisième pour 3300 $ le quatrième pour 3330 $ le cinquième pour 3333 $,quatre je dois faire cinq transfert sur mon compte rare le premier pour trois mille un dollars le deuxième pour trois mille trente dollars le troisième pour trois mille trois cent dollars le quatrième pour trois mille trois cent trente dollars le cinquième pour trois mille trois cent trente trois dollars,"Je voudrais faire 5 transferts sur mon compte réel, le premier pour 3001,00$, le 2e pour 3030$, le 3e pour 3300$, le 4e pour 3330$, le 5e pour 3333$.","Je voudrais faire 5 transferts sur mon compte réer, le premier pour 3001,00$, le 2e pour 3030$, le 3e pour 3300$, le 4e pour 3330$, le 5e pour 3333$."
123554_NaimaF,123554.0,Je voudrais payer  13511 dollars à ma marge de crédit ,Je voudrais payer 13 511 $ à ma marge de crédit,cinq voudrais payer treize mille cinq cent onze dollars à mal mange de crédit,Je voudrais payer 13511$ à  ma marge de crédit.,Je voudrais payer 13511$ à ma marge de crédit.
123555_NaimaF,123555.0,Je voudrais payer  13533 dollars à ma marge de crédit ,Je voudrais payer 13 533 $ à ma marge de crédit,voudrait payer treize mille cinq cent trente trois dollars à la marge de crie,Je voudrais payer 13533$ à  ma marge de crédit.,Je voudrais payer 13533$ à ma marge de crédit.
123556_NaimaF,123556.0,Je voudrais payer  13555 dollars à ma marge de crédit ,Je voudrais payer 13 555 $ à ma marge de crédit,vous avez payé treize mille cinq cent cinquante cinq dollars à la marge décrit,Je voudrais payer 13555$ à  ma marge de crédit.,Je voudrais payer 13555$ à ma marge de crédit.
123557_NaimaF,123557.0,Je voudrais payer  13566 dollars à ma marge de crédit ,Je voudrais payer 13 566 $ à ma marge de crédit,huit je voudrai payer treize mille cinq cent soixante six dollars à la marge de crie,Je voudrais payer 13566$ à  ma marge de crédit.,Je voudrais payer 13566$ à ma marge de crédit.
123558_NaimaF,123558.0,Je voudrais payer  13577 dollars à ma marge de crédit ,Je voudrais payer 13 577 $ à ma marge de crédit,neuf je voudrais payer treize mille cinq cent soixante dix sept dollars à la marge d'écrit,Je voudrais payer 13577$ à  ma marge de crédit.,Je voudrais payer 13577$ à ma marge de crédit.
123559_NaimaF,123559.0,Je voudrais payer  13588 dollars à ma marge de crédit ,Je voudrais payer 13 588 $ à ma marge de crédit,de aurais payé treize mille cinq cent quatre vingt huit dollars à la marge de crie,Je voudrais payer 13588$ à  ma marge de crédit.,Je voudrais payer 13588$ à ma marge de crédit.
123560_NaimaF,123560.0,Je voudrais payer  13599 dollars à ma marge de crédit ,Je voudrais payer 13 599 $ à ma marge de crédit,un je voudrais payer treize mille cinq cent quatre vingt dix neuf dollars à la marge d'écrit,Je voudrais payer 13599$ à  ma marge de crédit.,Je voudrais payer 13599$ à ma marge de crédit.
9140581227040000251_NajatS,9.14058e+18,"Non je l'attends par la poste [hésitation] moi je viens de payer 10 piasses [hésitation] je voudrais voir si c'est confirmé, si ça été payé je l'ai fait par Accès D là.",Non je l'attends par la poste moi je viens de payer 10 $ je voudrais savoir si c'est confirmé si ça été payé je l'ai fait par accéder là,non je l'attends par la poste moi je vais payer dix pièces euh je voudrais savoir si c'est confirmé si ça a été payé je l'ai fait par accéder là,"Non, je l'attends par la poste. Moi, je viens de payer 10 pièces. Je voudrais savoir si c'est confirmé, si ça a été payé, je l'ai fait par accéder là .","Non, je l'attends par la poste. Moi, je viens de payer 10 piasses. Je voudrais savoir si c'est confirmé, si ça été payé, je l'ai fait par accéder là."
9140581227040000251_Anne,9.14058e+18,"Non je l'attends par la poste [hésitation] moi je viens de payer 10 piasses [hésitation] je voudrais voir si c'est confirmé, si ça été payé je l'ai fait par Accès D là.",Non je l'attends par la poste moi j'ai payé 10 $ je voudrais voir si c'est confirmé si ça été payé je l'ai fait par AccèsD là,vingt quatre non je l'attends par la poste euh moi j'ai payé dix pièces euh je voudrais voir si c'est confirmé si ça a été payé je l'ai fait accéder là,"Non, je l'attends par la poste. Moi j'aime payer 10 piastres. Je voudrais voir si c'est confirmé, si ça a été payé, je l'ai faite par accès d là .","Non, je l'attends par la poste. Moi j'ai de payer 10 piasses. Je voudrais voir si c'est confirmé, si ça été payé. Je l'ai faite par accès d là."
9140581227040000251_Charles,9.14058e+18,"Non je l'attends par la poste [hésitation] moi je viens de payer 10 piasses [hésitation] je voudrais voir si c'est confirmé, si ça été payé je l'ai fait par Accès D là.",Non je l'attends par la poste moi je viens de payer 10 $ je voudrais avoir c'est confirmé si ça été payé je l'ai fait avec AccèsD là,vingt cinq non je l'attends par la poste moi je vais payer dix pièces euh je voudrais avoir ces confirmer si ça a été payé je l'ai fait avec accédé là,"Non, je l'attends par la poste. Moi j'ai payé 10 piastres, je voudrais voir si c'est confirmé, si ça a été payé, je l'ai fait avec accès d là .","Non, je l'attends par la poste. Moi j'ai de payer 10 piasses. Je voudrais voir si c'est confirmé, si ça a été payé, je l'ai fait avec accès d là."
9140615705680000251_NaimaF,9.14062e+18,Euh oui bon ben euh j'ai attendu pas mal la dernière minute là euh je dois créer un nouveau compte en ligne parce que mon autre côté mon autre compte est fermé mon autre façon d'aller en ligne est fermée.,Oui bon ben j'ai attendu pas mal à dernière minute là je dois créer un nouveau compte en ligne parce que mon autre côté mon autre compte est fermé mon autre façon d'aller en ligne est fermée,euh oui bon ben euh j'ai attendu pas mal la dernière minute là je dois créer un nouveau compte en ligne parce que mon notre côté euh mon autre compte est fermé mon autre façon d'aller en ligne fermé,"Oui, bon Ben j'ai attendu pendant la dernière minute. Là  je dois créer un nouveau compte en ligne parce que mon autre côté. Mon autre compte est fermé, mon autre façon d'aller en ligne est fermée.","Oui, bon Ben j'ai attendu pas mal la dernière minute. Là je dois créer un nouveau compte en ligne parce que mon autre côté. Mon autre compte est fermé, mon autre façon d'aller en ligne est fermée."
9140615705680000251_NajatS,9.14062e+18,Euh oui bon ben euh j'ai attendu pas mal la dernière minute là euh je dois créer un nouveau compte en ligne parce que mon autre côté mon autre compte est fermé mon autre façon d'aller en ligne est fermée.,Oui bon ben j'ai attendu pas mal la dernière minute là je dois créer un nouveau compte en ligne parce que mon côté mon autre compte est fermé mon façon de longue ligne fermer,deux euh oui bon ben j'ai attendu pas mal la dernière minute là euh je dois créer un nouveau compte en ligne parce que mon autre côté on notre compte est fermée mais en doute façon d'ars en ligne fermé,"Oui, bon Ben j'ai attendu pas mal la dernière minute. Là  je dois créer un nouveau compte en ligne parce que mon autre côté mon autre compte est fermé. Mon autre façon d'aller en ligne est fermée.","Oui, bon Ben j'ai attendu pas mal la dernière minute. Là je dois créer un nouveau compte en ligne parce que mon autre côté mon autre compte est fermé. Mon autre façon d'aller en ligne est fermée."
9140617105160000251_AwaS,9.14062e+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,Oui écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque bla-bla-bla en ligne avait été interrompue pis on m'a dit appeler numéro que j'ai déjà signalé et auquel vous répondez,trois oui euh écoutez j'appelle parce qu'on m'a dit que maligne avait avec ma banque blablabla en ligne avait été interrompus et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez,"Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque bla bla bla en ligne avait été interrompu et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.","Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque, bla-bla-bla. En ligne, avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140617105160000251_Charles,9.14062e+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,Oui écoutez j'appelle parce qu'on m'a dit que ma ligne avec ma banque en ligne avait été interrompue pis on m'a dit d'appeler au numéro que j'ai déjà signalé qu'elle vous répondez,que oui euh écoutez j'appelle parce qu'on m'a dit que la ligne avec ma banque en ligne avait été interrompu et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez,"Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avec ma banque en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.","Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avec ma banque en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140617105160000251_NaimaF,9.14062e+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,Écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque en ligne avait été interrompue pis on m'a dit d'appeler au numéro que j'ai déjà signalé qu'elle vous répondez,bin euh écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque que en ligne avait été interrompu et on m'a dit d'appeler au que j'ai déjà signalé et auquel vous répondez,"Écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque en ligne, avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.","Écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque en ligne, avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140639978890000251_Anne,9.14064e+18,Oui bonjour monsieur j'appelle pour un renseignement en fait j'aimerais euh créer mon compte en ligne pour euh en fait ma compagnie de gestion.,Oui bonjour monsieur j'appelle pour un renseignement en fait j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion,oui bonjour monsieur j'appelle pour un renseignement en puis j'aimerais euh créer mon compte en ligne pour euh en fait ma compagnie de question,"Oui, Bonjour Monsieur, j'appelle pour un renseignement. En fait, j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion.","Oui, Bonjour Monsieur, j'appelle pour un renseignement. En fait, j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion."
9140639978890000251_NaimaF,9.14064e+18,Oui bonjour monsieur j'appelle pour un renseignement en fait j'aimerais euh créer mon compte en ligne pour euh en fait ma compagnie de gestion.,Oui bonjour monsieur j'appelle pour un renseignement en fait j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion,et oui bonjour monsieur j'appelle pour un renseignement en fait j'aimerais euh créer mon compte en ligne pour euh en fait ma compagnie de gestion,"Oui, Bonjour Monsieur, j'appelle pour un renseignement. En fait, j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion.","Oui, Bonjour Monsieur, j'appelle pour un renseignement. En fait, j'aimerais créer mon compte en ligne pour en fait ma compagnie de gestion."
